PROSPECTID,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,PL_Flag,pct_PL_enq_L6m_of_ever,HL_Flag,GL_Flag,last_prod_enq2,Credit_Score
47955,Married,12TH,34,M,25000,246,0.5,0,0.0,0,0,others,701
28030,Married,SSC,53,F,45000,38,1.0,0,0.0,0,0,ConsumerLoan,668
9377,Married,GRADUATE,29,F,12000,76,0.5,0,0.0,0,0,others,680
28944,Married,OTHERS,26,F,15000,63,0.222,0,0.0,1,0,ConsumerLoan,659
8567,Married,SSC,28,M,33000,91,1.0,0,1.0,1,0,ConsumerLoan,662
34784,Married,12TH,31,M,24000,70,1.0,0,0.0,1,0,ConsumerLoan,688
7870,Married,GRADUATE,33,M,25000,78,0.0,0,0.0,1,0,ConsumerLoan,685
46163,Married,GRADUATE,45,M,20000,355,1.0,0,0.0,0,0,ConsumerLoan,684
16982,Single,UNDER GRADUATE,24,M,17000,38,0.0,0,1.0,1,0,CC,668
21804,Married,12TH,41,M,45000,130,0.571,0,0.2,0,0,PL,707
18709,Married,12TH,27,F,34000,114,0.25,0,0.0,1,0,others,693
18295,Married,SSC,47,M,30000,300,0.5,0,0.0,0,0,ConsumerLoan,680
1704,Married,12TH,32,M,20000,190,1.0,0,0.0,0,1,HL,682
15621,Married,SSC,30,M,45000,311,0.333,0,0.0,0,0,others,686
44176,Married,12TH,27,M,15000,42,0.667,0,0.0,0,0,PL,673
5203,Married,UNDER GRADUATE,39,M,9500,65,1.0,0,0.0,0,0,ConsumerLoan,683
43836,Married,GRADUATE,27,M,19500,61,1.0,0,1.0,0,0,PL,664
41937,Married,SSC,29,M,13000,96,1.0,0,0.0,0,0,others,666
8602,Single,GRADUATE,35,M,30000,183,1.0,0,1.0,0,0,AL,674
47613,Single,GRADUATE,23,M,15000,30,1.0,0,0.0,0,0,ConsumerLoan,667
26558,Married,GRADUATE,47,M,35000,186,0.667,0,1.0,0,0,ConsumerLoan,716
29138,Married,GRADUATE,54,M,24000,148,0.667,0,0.0,0,0,ConsumerLoan,682
37467,Single,12TH,23,M,25000,101,1.0,0,0.0,0,0,others,676
49401,Single,GRADUATE,32,M,30000,129,0.286,1,0.0,1,0,PL,701
5411,Married,SSC,37,M,40000,246,0.333,0,0.0,0,0,others,689
36476,Married,SSC,28,M,62000,126,0.5,0,0.0,0,0,others,699
3038,Single,12TH,27,M,20000,71,0.556,1,0.889,0,0,ConsumerLoan,618
50073,Single,POST-GRADUATE,21,M,22000,53,1.0,0,0.5,0,0,PL,671
3286,Married,12TH,29,M,40000,126,1.0,0,0.0,0,0,others,689
5784,Single,UNDER GRADUATE,25,M,25000,35,1.0,0,0.0,0,0,ConsumerLoan,679
45168,Married,12TH,32,M,28000,190,0.286,0,0.0,0,0,PL,696
36273,Single,GRADUATE,32,M,70000,25,1.0,0,0.8,0,0,ConsumerLoan,595
31647,Married,SSC,36,M,20000,125,0.0,0,0.0,0,0,ConsumerLoan,670
23022,Married,GRADUATE,40,M,20000,60,1.0,0,1.0,0,0,PL,665
31234,Married,12TH,41,M,39000,111,0.667,0,0.0,0,0,others,731
26421,Married,SSC,41,M,25000,80,1.0,1,0.0,0,0,others,687
11279,Married,GRADUATE,32,M,28000,120,0.75,1,1.0,0,0,ConsumerLoan,666
9859,Married,GRADUATE,30,F,35000,65,1.0,0,0.0,0,0,ConsumerLoan,660
40113,Married,12TH,52,F,13000,30,0.5,0,0.0,0,0,ConsumerLoan,677
24405,Single,GRADUATE,26,M,13000,34,0.444,1,1.0,0,0,PL,685
46416,Single,GRADUATE,30,M,23000,61,1.0,0,0.0,0,1,others,663
16385,Single,SSC,26,M,18000,66,0.667,0,0.0,0,0,ConsumerLoan,679
32842,Single,GRADUATE,25,M,20000,190,1.0,0,0.0,0,0,others,690
5686,Single,UNDER GRADUATE,23,M,15000,66,1.0,0,0.0,0,0,ConsumerLoan,679
7220,Married,UNDER GRADUATE,49,M,23000,180,0.0,0,0.0,0,0,others,687
41870,Married,12TH,38,F,20000,66,0.8,0,0.0,0,0,others,691
46000,Single,12TH,26,M,13000,106,1.0,0,0.0,0,0,others,685
11416,Married,POST-GRADUATE,26,M,20000,49,1.0,0,0.0,0,0,ConsumerLoan,677
45492,Married,SSC,40,M,60000,229,0.5,0,0.0,0,1,ConsumerLoan,700
20293,Married,UNDER GRADUATE,31,M,45000,191,0.75,0,0.0,0,0,others,682
20528,Married,12TH,58,M,25000,304,1.0,0,0.0,0,0,others,674
21317,Married,GRADUATE,31,M,22500,111,1.0,0,0.0,0,0,others,676
49574,Married,GRADUATE,32,F,22500,146,0.143,0,0.75,1,0,ConsumerLoan,634
15054,Married,SSC,45,M,20000,125,1.0,0,0.0,0,1,HL,697
23468,Married,SSC,30,M,16450,51,1.0,0,0.0,0,0,PL,685
39025,Married,12TH,40,M,53000,300,0.667,0,0.0,0,0,others,722
11861,Married,GRADUATE,39,M,24000,93,0.538,0,0.0,0,0,AL,765
48397,Single,OTHERS,25,M,13000,44,0.333,0,0.0,0,0,PL,679
43057,Married,OTHERS,41,M,34000,240,1.0,0,0.0,0,0,ConsumerLoan,677
42632,Married,GRADUATE,50,M,30000,245,0.167,0,0.0,0,0,others,728
41783,Married,GRADUATE,26,M,20000,56,1.0,0,0.0,0,0,ConsumerLoan,664
5757,Married,POST-GRADUATE,28,M,20000,59,0.5,0,0.0,0,0,ConsumerLoan,649
12812,Married,SSC,59,M,42000,129,0.5,0,0.0,1,0,ConsumerLoan,655
45536,Married,SSC,32,M,16000,125,0.5,0,0.0,0,0,others,684
40419,Single,GRADUATE,27,F,18500,38,1.0,0,0.0,0,0,others,684
40556,Married,SSC,40,M,22000,95,1.0,0,0.0,0,1,HL,679
10029,Married,GRADUATE,42,M,18000,30,1.0,0,0.0,1,0,others,684
34864,Married,12TH,38,M,22000,129,0.75,1,0.333,0,0,PL,658
39059,Married,12TH,23,M,15000,24,0.0,0,0.0,0,0,others,698
48941,Married,SSC,33,M,10000,63,0.0,0,0.0,0,0,others,691
44744,Married,12TH,21,M,15000,125,1.0,0,1.0,0,0,PL,664
37208,Married,GRADUATE,32,M,28000,97,0.412,1,0.25,0,0,ConsumerLoan,660
36410,Single,UNDER GRADUATE,24,M,20000,38,0.167,0,0.0,1,0,others,694
10347,Married,SSC,24,M,12000,51,1.0,0,1.0,0,0,ConsumerLoan,660
34238,Single,GRADUATE,24,M,20000,128,1.0,0,0.0,0,0,others,673
15049,Single,12TH,26,M,25000,66,1.0,0,0.0,0,0,ConsumerLoan,671
48113,Single,12TH,32,M,26000,58,1.0,0,0.5,0,0,ConsumerLoan,652
44953,Married,SSC,32,F,18000,71,0.0,0,0.0,1,0,others,683
15390,Single,12TH,26,M,9000,29,1.0,0,0.0,0,0,PL,683
29672,Married,SSC,56,M,10000,44,0.0,0,0.0,0,0,ConsumerLoan,677
46837,Single,GRADUATE,28,M,23000,71,1.0,0,0.0,0,0,others,689
32417,Married,GRADUATE,43,M,50000,250,0.75,0,0.0,0,0,ConsumerLoan,701
25067,Married,12TH,45,M,16000,369,1.0,0,0.0,0,1,PL,707
12690,Married,SSC,40,M,11130,68,1.0,0,0.0,0,0,others,688
10362,Married,12TH,24,M,20000,99,0.0,0,0.0,1,0,others,666
47379,Married,12TH,32,M,14000,102,1.0,0,0.0,0,0,others,688
2492,Married,POST-GRADUATE,49,M,30000,305,0.667,0,0.0,0,0,ConsumerLoan,698
19097,Married,SSC,32,M,22000,102,0.125,1,0.0,1,0,PL,706
11211,Married,12TH,24,M,28000,56,0.5,0,0.0,0,0,others,664
25791,Married,GRADUATE,41,M,17500,65,0.25,0,1.0,1,0,ConsumerLoan,687
11911,Married,SSC,42,M,15000,219,0.5,0,0.0,0,1,ConsumerLoan,673
19146,Married,12TH,27,M,40000,66,1.0,0,0.0,0,0,ConsumerLoan,652
45002,Married,GRADUATE,43,M,25000,84,0.0,1,0.0,0,0,ConsumerLoan,723
48743,Married,GRADUATE,31,M,25000,66,0.0,0,0.0,0,0,others,704
30308,Married,POST-GRADUATE,47,F,30000,308,0.5,0,0.0,1,0,others,680
5902,Married,12TH,39,M,28000,186,0.0,0,0.0,0,0,others,684
18000,Married,12TH,28,M,18000,62,0.25,0,0.0,0,0,ConsumerLoan,672
45178,Single,12TH,23,M,25000,38,1.0,0,0.0,0,0,others,683
25928,Single,UNDER GRADUATE,23,M,45000,89,1.0,0,1.0,0,0,PL,650
26989,Married,GRADUATE,29,M,35000,369,1.0,0,0.0,0,0,ConsumerLoan,703
46349,Married,GRADUATE,27,M,26000,91,1.0,0,0.0,0,0,others,689
29236,Married,UNDER GRADUATE,41,M,24000,233,1.0,0,0.0,0,0,ConsumerLoan,676
2635,Single,GRADUATE,34,M,30000,30,1.0,0,0.0,0,0,ConsumerLoan,665
36395,Single,GRADUATE,24,M,20000,49,1.0,0,0.0,0,0,others,673
1043,Married,GRADUATE,28,M,22000,68,0.0,0,0.0,1,0,ConsumerLoan,678
16332,Married,UNDER GRADUATE,36,M,30000,101,1.0,0,0.0,0,0,ConsumerLoan,643
22002,Married,POST-GRADUATE,34,M,27500,76,0.0,0,0.5,0,0,PL,670
48661,Married,OTHERS,32,M,15000,155,0.5,0,1.0,0,0,ConsumerLoan,672
1884,Married,GRADUATE,29,M,78000,113,1.0,0,0.0,0,0,others,670
3725,Married,UNDER GRADUATE,29,M,26000,47,0.222,0,0.0,1,0,ConsumerLoan,642
8975,Married,GRADUATE,27,M,20000,53,1.0,0,0.0,0,0,CC,694
2694,Married,12TH,29,M,30000,250,0.429,0,0.0,1,0,ConsumerLoan,691
1683,Single,SSC,22,M,18000,42,1.0,0,0.0,0,0,ConsumerLoan,669
32354,Single,GRADUATE,26,F,25000,63,0.6,1,0.5,0,0,ConsumerLoan,666
12968,Married,12TH,26,M,22000,30,1.0,0,1.0,0,0,PL,667
16844,Single,SSC,30,M,38000,23,0.667,0,0.0,1,0,ConsumerLoan,684
23381,Married,12TH,33,M,34000,100,1.0,0,0.0,0,0,ConsumerLoan,665
4597,Single,SSC,36,M,16000,100,0.4,0,1.0,1,0,PL,629
42172,Married,GRADUATE,22,M,15000,27,0.5,0,0.0,1,0,ConsumerLoan,676
44851,Married,12TH,57,M,33000,152,0.333,0,0.0,0,0,others,711
1096,Married,12TH,60,M,23000,66,1.0,0,0.0,0,0,others,649
44518,Married,GRADUATE,29,M,35000,71,1.0,0,0.0,0,0,ConsumerLoan,670
19376,Single,POST-GRADUATE,24,M,34000,81,0.75,0,1.0,1,0,PL,678
22681,Married,12TH,35,F,20000,14,0.2,0,0.0,1,0,PL,663
10407,Single,12TH,30,M,20000,127,0.143,0,0.0,1,0,others,719
25175,Married,OTHERS,49,M,19000,191,0.75,0,0.0,0,0,others,717
33837,Married,GRADUATE,36,M,34000,192,1.0,0,0.0,0,0,AL,679
174,Married,GRADUATE,44,M,40000,191,1.0,0,0.0,1,0,others,685
3699,Married,12TH,28,M,25000,98,1.0,1,0.0,0,0,PL,687
7591,Married,SSC,62,M,35000,126,0.667,1,0.0,0,0,others,718
17545,Married,GRADUATE,33,F,15000,60,1.0,0,0.0,1,0,others,683
834,Married,UNDER GRADUATE,43,M,25000,185,0.364,0,0.0,1,0,others,696
21723,Married,GRADUATE,32,F,75000,27,0.278,0,0.0,1,0,ConsumerLoan,636
717,Single,GRADUATE,30,M,35000,131,0.0,0,0.0,0,0,others,687
34813,Married,SSC,43,M,18000,305,0.5,1,0.0,1,0,PL,724
32591,Single,UNDER GRADUATE,22,F,12000,23,1.0,0,0.0,0,0,others,677
32743,Single,GRADUATE,27,M,10500,20,0.5,0,0.0,0,0,others,667
47360,Married,SSC,32,M,17000,69,0.0,0,0.0,0,0,ConsumerLoan,656
19423,Married,UNDER GRADUATE,37,M,22000,93,1.0,0,0.0,0,0,PL,682
20223,Single,GRADUATE,22,M,15000,48,0.0,0,0.0,0,0,ConsumerLoan,678
953,Married,GRADUATE,27,M,32000,121,0.833,0,0.0,0,1,others,663
10885,Married,GRADUATE,25,M,35000,75,1.0,0,1.0,0,0,ConsumerLoan,651
46265,Married,GRADUATE,36,M,26000,147,0.111,0,0.0,1,0,CC,681
48944,Married,SSC,29,M,20000,203,0.667,0,1.0,0,0,others,676
48215,Married,SSC,32,M,26000,25,0.231,0,1.0,1,0,ConsumerLoan,640
17168,Single,GRADUATE,26,M,65000,113,1.0,0,0.0,0,0,ConsumerLoan,673
27181,Married,12TH,51,M,15000,182,1.0,0,0.0,0,0,others,700
13056,Married,SSC,42,M,25000,185,1.0,0,0.0,0,0,others,671
3562,Married,OTHERS,27,F,40000,250,0.0,0,0.0,1,0,others,660
15620,Single,GRADUATE,25,M,15000,60,1.0,0,1.0,0,0,ConsumerLoan,667
33531,Married,UNDER GRADUATE,23,M,30000,75,1.0,0,0.0,0,0,AL,672
11241,Single,GRADUATE,25,M,35500,57,0.167,0,0.333,1,0,CC,652
42601,Married,UNDER GRADUATE,39,M,60000,126,1.0,1,0.333,0,0,PL,671
23985,Single,12TH,24,M,13000,51,0.5,0,0.333,0,0,ConsumerLoan,677
39956,Married,SSC,37,M,30000,107,0.25,0,0.0,1,0,others,684
15138,Single,GRADUATE,24,M,19000,25,1.0,0,0.0,0,0,others,700
33019,Married,12TH,26,M,28000,122,0.4,0,0.0,0,0,ConsumerLoan,680
22226,Married,UNDER GRADUATE,38,M,30000,30,0.0,0,0.0,0,0,ConsumerLoan,671
19249,Married,SSC,42,F,20000,84,0.25,0,0.0,1,0,others,687
29393,Single,GRADUATE,27,M,22000,45,0.667,0,0.5,0,0,CC,665
22788,Single,12TH,21,M,0,60,1.0,0,0.667,0,0,PL,657
18256,Single,GRADUATE,27,M,15000,89,1.0,0,0.0,0,0,others,678
35561,Married,12TH,38,F,50000,150,0.5,0,0.0,0,0,others,691
38995,Married,12TH,29,M,20000,78,0.2,0,0.0,1,0,others,677
20692,Single,SSC,23,M,23000,102,1.0,0,0.0,0,0,others,683
43863,Married,12TH,35,M,30000,149,0.0,0,0.0,0,0,ConsumerLoan,652
31446,Married,GRADUATE,43,M,40000,45,0.8,1,1.0,0,0,PL,649
19917,Married,OTHERS,56,F,10000,13,0.05,0,0.0,1,0,others,704
25262,Married,GRADUATE,37,M,20000,131,1.0,0,0.0,0,1,HL,688
44155,Single,12TH,23,M,28000,66,0.5,0,0.0,0,0,others,687
49553,Married,GRADUATE,23,M,30000,65,0.75,0,0.0,0,0,ConsumerLoan,661
18558,Single,12TH,29,M,17000,71,0.333,0,0.0,0,0,PL,701
25763,Married,POST-GRADUATE,25,M,32000,61,1.0,0,0.2,0,0,others,671
17339,Married,GRADUATE,28,M,28000,130,0.143,0,0.0,1,0,ConsumerLoan,679
20893,Single,12TH,28,M,16000,99,1.0,0,0.0,0,0,others,682
16258,Married,SSC,33,M,18000,60,0.4,0,0.0,0,0,ConsumerLoan,679
35184,Married,12TH,32,M,22000,40,0.667,0,0.0,0,0,ConsumerLoan,685
22667,Married,GRADUATE,45,M,40000,65,1.0,0,0.0,0,0,others,669
6407,Married,OTHERS,32,M,40000,42,0.148,0,0.0,1,0,others,693
50161,Married,12TH,31,M,17500,27,0.333,0,1.0,0,0,PL,664
17820,Married,SSC,34,M,18000,129,0.0,0,0.0,0,0,others,654
46697,Married,UNDER GRADUATE,45,M,42000,93,0.5,1,0.143,0,0,ConsumerLoan,703
21186,Married,UNDER GRADUATE,35,M,23500,126,0.0,0,0.2,1,0,others,655
50805,Married,SSC,40,F,18000,60,1.0,0,0.0,0,0,others,696
21321,Married,UNDER GRADUATE,23,F,10000,116,1.0,0,1.0,0,1,PL,663
15536,Single,GRADUATE,26,M,24000,138,1.0,0,0.0,0,0,others,677
16286,Married,GRADUATE,50,M,13500,308,1.0,0,0.0,0,0,ConsumerLoan,685
31165,Single,GRADUATE,27,M,25000,41,1.0,0,1.0,0,0,ConsumerLoan,659
29056,Married,SSC,33,M,16000,251,0.133,0,0.0,1,0,others,692
41180,Married,OTHERS,34,M,40000,23,0.5,0,0.0,0,0,others,697
37088,Single,SSC,26,M,19500,311,0.778,0,1.0,0,0,ConsumerLoan,656
36964,Single,POST-GRADUATE,34,M,33500,71,0.167,0,0.0,1,0,others,710
39982,Married,SSC,35,M,13000,150,0.0,0,0.0,0,0,ConsumerLoan,667
14018,Married,GRADUATE,52,M,27000,123,0.0,0,0.0,0,1,ConsumerLoan,672
38543,Married,12TH,24,F,10000,28,0.75,0,0.0,1,0,others,704
45385,Married,GRADUATE,26,M,15500,26,0.0,0,0.0,0,0,ConsumerLoan,665
4995,Married,12TH,36,M,20000,78,0.0,0,0.0,0,0,others,670
38259,Single,SSC,28,M,18000,29,1.0,0,0.0,0,0,ConsumerLoan,676
549,Married,GRADUATE,33,M,22000,181,0.0,0,0.0,0,0,PL,734
19396,Married,12TH,42,M,25000,290,1.0,0,0.0,0,0,others,670
44913,Married,GRADUATE,62,M,40000,185,0.182,0,0.5,0,0,others,685
43271,Single,GRADUATE,21,M,20000,47,1.0,0,1.0,0,0,ConsumerLoan,656
2536,Married,12TH,53,M,25000,249,0.0,0,0.0,1,0,others,694
33964,Married,GRADUATE,29,M,30000,43,1.0,0,0.333,0,0,ConsumerLoan,642
347,Married,GRADUATE,22,M,15000,71,0.0,0,0.0,1,0,others,671
36879,Married,GRADUATE,59,M,28000,155,0.75,0,0.0,0,0,others,688
24722,Single,GRADUATE,32,M,29000,50,0.571,1,0.333,0,0,PL,699
46696,Married,GRADUATE,39,M,23500,189,0.429,0,0.5,1,0,PL,655
12451,Married,SSC,33,M,18000,102,0.5,0,0.0,1,0,ConsumerLoan,664
42194,Married,POST-GRADUATE,35,M,30000,66,0.857,1,1.0,0,0,PL,700
31130,Single,GRADUATE,37,M,22500,38,0.077,0,0.0,1,0,others,680
47617,Single,UNDER GRADUATE,26,M,17000,30,1.0,0,1.0,0,0,PL,673
3089,Married,SSC,30,M,13000,41,1.0,0,0.0,0,0,ConsumerLoan,669
6397,Married,OTHERS,45,F,11500,54,0.0,0,0.0,1,0,others,671
7191,Married,12TH,42,M,18000,47,0.0,0,0.0,0,0,others,677
11848,Single,OTHERS,27,M,30000,46,0.4,1,0.2,0,0,ConsumerLoan,654
48748,Single,GRADUATE,36,M,24000,98,0.0,0,0.0,0,0,ConsumerLoan,673
35948,Married,12TH,31,M,17000,74,0.667,0,0.0,0,0,ConsumerLoan,706
4838,Married,UNDER GRADUATE,43,M,43000,251,0.333,0,0.0,1,0,PL,720
27417,Married,12TH,29,F,45000,30,0.833,0,0.0,0,0,ConsumerLoan,670
2755,Married,12TH,33,M,23000,77,0.0,0,0.0,1,0,others,667
47759,Married,UNDER GRADUATE,39,M,30000,71,0.5,0,0.0,0,0,ConsumerLoan,672
46901,Single,UNDER GRADUATE,27,M,11000,47,1.0,0,1.0,0,0,PL,662
29864,Single,GRADUATE,23,M,16400,54,1.0,0,1.0,0,0,ConsumerLoan,666
43237,Married,SSC,30,M,18000,101,0.143,1,1.0,1,0,PL,699
14801,Single,12TH,31,M,16300,67,0.688,0,0.333,0,0,ConsumerLoan,676
4933,Married,12TH,44,M,18000,98,0.5,0,0.0,0,0,others,675
27945,Single,GRADUATE,27,M,28000,152,1.0,0,0.0,0,0,PL,680
20841,Married,SSC,34,M,15000,42,1.0,0,0.0,0,0,ConsumerLoan,676
4830,Married,12TH,33,M,20000,106,0.182,0,0.0,1,1,PL,711
38146,Married,GRADUATE,28,M,50000,66,0.667,1,0.0,0,0,PL,690
24280,Single,SSC,35,M,18200,63,0.556,1,0.0,0,0,ConsumerLoan,702
22591,Married,GRADUATE,57,M,70000,369,0.2,0,0.0,1,1,AL,756
1356,Married,GRADUATE,34,M,30000,35,0.0,0,0.0,1,0,others,676
12816,Married,UNDER GRADUATE,24,M,60000,54,1.0,0,0.0,0,0,ConsumerLoan,682
16984,Married,12TH,40,M,45000,123,1.0,0,0.0,0,0,others,683
31891,Married,SSC,30,M,78000,60,1.0,0,0.0,0,0,others,680
10331,Married,12TH,36,M,30000,64,0.6,1,1.0,0,0,others,664
35668,Married,12TH,33,M,21000,49,0.5,0,1.0,0,0,ConsumerLoan,649
15712,Single,GRADUATE,23,M,11000,68,1.0,0,0.0,0,0,others,688
51082,Single,12TH,30,F,17000,67,1.0,0,0.0,0,0,ConsumerLoan,671
23013,Married,12TH,35,M,25000,157,0.25,0,0.0,0,0,others,704
19914,Single,GRADUATE,24,M,78000,199,1.0,0,0.0,0,0,others,686
42715,Married,GRADUATE,32,M,18000,147,0.14,0,0.0,1,0,others,766
1937,Single,GRADUATE,30,M,35000,131,0.0,0,0.0,0,0,others,690
45431,Single,GRADUATE,28,M,32000,150,0.067,0,0.5,1,0,others,672
30496,Married,12TH,41,M,40000,227,0.0,0,0.0,1,0,others,716
1004,Married,SSC,26,M,10000,32,1.0,0,0.0,0,0,CC,670
14079,Single,POST-GRADUATE,22,M,40000,54,1.0,0,0.0,0,0,ConsumerLoan,634
3702,Single,OTHERS,36,M,25000,46,1.0,0,0.0,0,0,ConsumerLoan,666
2388,Married,SSC,53,M,48000,97,0.75,0,0.0,0,1,others,705
31779,Married,UNDER GRADUATE,34,M,30000,115,1.0,0,0.0,0,0,AL,705
6440,Married,GRADUATE,43,F,21800,275,0.0,0,0.0,0,0,others,649
17750,Married,GRADUATE,37,M,20000,30,0.667,1,0.0,0,0,others,685
26788,Single,12TH,21,M,14000,53,1.0,0,0.0,0,0,others,706
20072,Married,12TH,45,F,25000,116,0.2,0,0.0,1,0,others,664
13517,Married,12TH,53,M,20000,62,0.714,0,0.0,0,0,PL,698
45969,Married,POST-GRADUATE,28,M,16000,40,0.6,1,0.0,1,0,ConsumerLoan,682
10212,Married,SSC,46,M,11000,246,0.333,0,0.0,1,0,others,682
16104,Married,POST-GRADUATE,34,M,20000,14,0.882,1,0.429,0,0,ConsumerLoan,670
12245,Married,SSC,35,M,2200,126,0.0,0,0.0,1,0,others,681
49595,Married,12TH,51,M,25000,118,0.167,1,0.0,1,0,AL,756
44152,Married,12TH,57,M,24000,12,0.5,0,0.0,0,0,others,690
16347,Married,12TH,27,M,25000,66,1.0,0,0.0,0,0,others,687
16432,Married,OTHERS,60,F,35000,120,0.174,1,0.0,1,1,HL,717
50492,Married,12TH,45,F,32000,190,0.333,1,0.0,0,0,others,683
39379,Married,UNDER GRADUATE,44,M,30000,71,0.333,1,0.0,0,1,ConsumerLoan,738
24308,Married,UNDER GRADUATE,40,M,20000,30,0.167,1,0.0,1,0,others,691
4054,Single,SSC,22,M,9000,18,1.0,0,0.0,0,0,others,670
50767,Married,12TH,54,F,20000,125,0.667,0,0.0,0,0,others,696
39516,Married,GRADUATE,42,M,30000,71,0.3,1,0.4,1,0,PL,675
19899,Married,12TH,46,M,14500,111,1.0,0,0.0,0,0,others,695
22074,Married,GRADUATE,31,F,12435,38,0.714,0,0.0,0,0,ConsumerLoan,668
39910,Single,12TH,24,M,20000,54,1.0,0,0.0,0,0,ConsumerLoan,670
8656,Married,GRADUATE,27,M,22000,78,0.2,0,1.0,0,0,ConsumerLoan,666
38454,Single,SSC,32,M,60000,42,1.0,0,1.0,0,0,ConsumerLoan,667
8592,Married,12TH,36,M,22000,62,0.5,0,0.0,0,0,HL,688
7104,Married,12TH,43,M,33000,191,0.3,0,0.0,1,0,others,678
51131,Married,GRADUATE,40,M,30000,227,0.5,0,0.0,1,0,ConsumerLoan,707
11054,Married,GRADUATE,49,M,25000,130,0.381,1,0.5,1,0,ConsumerLoan,649
36761,Married,GRADUATE,30,M,20000,53,1.0,0,0.75,0,0,others,623
23998,Married,12TH,28,M,27000,54,1.0,0,0.0,0,0,ConsumerLoan,677
25623,Single,SSC,24,M,16500,54,0.333,0,1.0,0,0,PL,656
17620,Single,GRADUATE,26,M,15000,28,1.0,0,0.0,0,0,others,676
6608,Married,SSC,35,M,26000,125,0.2,0,0.0,0,0,HL,688
39253,Married,SSC,33,M,15000,23,0.5,0,0.0,0,0,others,709
14330,Married,OTHERS,30,M,18000,68,1.0,0,0.0,0,0,ConsumerLoan,677
35423,Married,12TH,21,M,20000,51,1.0,0,0.0,0,0,others,672
30063,Single,12TH,28,M,20000,62,1.0,1,1.0,0,0,PL,672
20282,Married,GRADUATE,38,M,45000,176,0.429,0,0.0,0,0,ConsumerLoan,700
13711,Married,SSC,22,M,19500,42,1.0,0,0.0,0,0,others,675
2719,Single,12TH,22,M,25000,78,1.0,0,0.0,0,0,AL,691
28052,Married,GRADUATE,33,M,35000,196,0.0,0,0.0,0,0,ConsumerLoan,688
4329,Married,SSC,26,M,21000,106,1.0,0,0.667,0,0,others,661
39097,Married,12TH,30,M,24000,58,1.0,0,0.0,0,0,ConsumerLoan,676
25111,Married,SSC,51,M,26500,182,0.0,0,0.0,0,0,others,678
14922,Married,SSC,30,M,13000,64,0.5,0,0.0,1,0,others,681
15458,Married,UNDER GRADUATE,30,M,25000,70,1.0,1,0.5,0,0,PL,686
34116,Married,UNDER GRADUATE,28,M,24000,131,0.091,0,0.0,1,0,others,668
36246,Married,12TH,39,F,10000,20,1.0,0,0.0,0,0,others,673
37588,Married,12TH,28,M,32800,31,0.667,0,0.0,1,0,others,666
32905,Married,GRADUATE,24,M,8500,30,0.552,0,0.0,1,0,others,732
3231,Married,GRADUATE,50,M,30000,251,0.5,0,0.667,0,0,PL,680
9580,Single,12TH,25,M,27000,39,0.8,0,0.0,0,0,PL,683
16965,Single,GRADUATE,25,M,20000,30,0.286,0,1.0,0,0,PL,669
31269,Single,GRADUATE,24,F,18000,14,1.0,0,1.0,0,0,PL,657
16227,Married,UNDER GRADUATE,25,M,45000,100,0.714,1,0.667,0,0,ConsumerLoan,646
18438,Married,GRADUATE,29,F,15000,105,0.667,0,0.0,1,0,ConsumerLoan,664
49395,Married,POST-GRADUATE,29,M,25000,83,1.0,0,0.0,0,0,others,676
32264,Married,12TH,39,M,30000,61,1.0,0,0.0,0,0,others,686
8092,Married,12TH,28,M,12000,130,1.0,0,0.0,0,0,ConsumerLoan,689
45234,Married,OTHERS,44,M,18500,77,0.5,0,0.0,1,0,others,689
40757,Married,12TH,29,M,25000,93,0.154,0,0.0,1,0,others,687
33606,Married,12TH,38,F,15000,64,0.222,1,0.0,1,0,PL,671
1877,Married,12TH,33,F,45000,78,0.556,1,1.0,0,0,others,668
16054,Married,SSC,28,F,14500,67,1.0,1,0.0,0,0,others,666
30087,Married,SSC,34,M,18000,130,1.0,0,0.0,0,0,others,663
24087,Married,OTHERS,38,F,10000,190,1.0,0,0.0,0,0,others,686
44294,Married,12TH,55,M,40000,128,0.0,0,0.0,0,0,ConsumerLoan,693
37235,Married,SSC,33,M,18000,188,1.0,0,0.0,0,0,others,663
43491,Married,SSC,25,M,24000,57,0.75,1,0.625,0,0,PL,657
35084,Married,SSC,34,F,20000,41,1.0,0,0.0,0,0,ConsumerLoan,664
11223,Married,12TH,40,F,30000,125,0.087,1,1.0,1,0,ConsumerLoan,627
37890,Married,SSC,43,M,27000,270,0.0,0,0.0,0,0,others,682
37278,Married,GRADUATE,51,M,40000,71,1.0,0,0.0,0,0,others,676
33382,Married,12TH,31,M,15000,13,0.333,0,0.0,1,0,others,676
25854,Single,12TH,26,M,23000,126,0.909,1,1.0,0,0,PL,685
4539,Married,SSC,35,M,48000,79,0.0,0,0.0,0,0,others,674
3062,Married,UNDER GRADUATE,39,F,1000,246,1.0,0,0.0,0,0,others,670
17424,Married,12TH,56,M,35000,45,0.0,0,0.0,0,0,others,695
44190,Married,GRADUATE,29,M,18000,50,0.5,0,0.75,0,0,ConsumerLoan,636
41066,Married,SSC,30,M,23200,30,0.667,1,0.0,0,1,CC,697
33913,Married,SSC,37,M,15000,57,0.0,0,1.0,0,0,ConsumerLoan,647
